,label,no_stop_words
12862,1,"['unit', 'state', 'home', 'onli', '5', 'world', 'popul', '25', 'world', 'incarcer', 'peopl', 'disproportion', 'peopl', 'color', 'decad', 'thi', 'broken', 'system', 'ha', 'hollow', 'entir', 'commun', 'wast', 'billion', 'taxpay', 'dollar', 'fail', 'make', 'us', 'safer', 'join', 'today', 'fight', 'restor', 'justic', 'end', 'mass', 'incarcer']"
12863,0,"['time', 'like', 'present', 'shop', 'great', 'gift', 'tommycom', 'enjoy', '50', '150', 'free', 'twoday', 'ship', 'visit', 'site', 'full', 'detail']"
12864,1,"['intens', 'public', 'pressur', 'walmart', 'announc', 'dramat', 'reduc', 'varieti', 'ammunit', 'sell', 'want', 'see', 'corpor', 'america', 'take', 'action', 'like', 'thi', 'join', 'movement', 'help', 'us', 'keep', 'pressur', 'gunsdownorgjoinu']"
12865,1,"['best', 'way', 'commemor', 'may', 'day', 'intern', 'worker', 'day', 'dure', 'global', 'pandem', 'fight', 'worker', 'essenti', 'daili', 'live', 'must', 'continu', 'demand', 'fair', 'wage', 'safe', 'work', 'environ', 'right', 'organ', 'latest']"
12866,0,"['explor', 'histori', 'wwii', '’', 'pacif', 'theater', 'free', 'thegreatcoursespluscom', 'guadalcan', 'tarawa', 'iwo', 'jima', 'okinawa', 'philippin', 'strap', 'pack', 'lace']"
12867,0,"['win', 'reach', 'play', 'powerbal', 'mega', 'million', 'exclus', 'einstant', 'game', 'anytim']"
12868,1,"['novemb', '5th', 'elect', 'day', 'mani', 'part', 'america', 'ballot', 'america', 'ruralelectr', 'cooper', 'urg', '42', 'million', 'member', 'across', 'countri', 'vote', 'everi', 'local', 'state', 'nation', 'elect']"
12869,0,"['comfort', 'use', 'comput', 'tablet', 'sofa', 'bed']"
12870,0,"['autoimmun', 'disord', 'multipl', 'sclerosi', 'one', 'debilit', 'mani', 'ms', 'confin', 'wheelchair', 'mainstream', 'treatment', 'sever', 'unwant', 'side', 'effect', 'thank', 'natur', 'offer', 'sever', 'option', 'sever', 'herb', 'mushroom', 'shown', 'lot', 'promis', 'help', 'ms…']"
12871,0,"['singl', 'day', 'chic', 'meet', 'comfort', 'bore', 'wear', 'buy', '1', 'get', '20off', 'buy', '3', 'get', '25off', 'buy', '5', 'get', '30off']"
12872,0,"['stun', 'offer', 'stun', 'tenni', 'eurosport', 'app', 'onli', '€', '099', 'month']"
12873,0,"['buy', 'befor', 'gone']"
12874,1,"['covid19', 'touch', 'anyon', 'countri', 'health', 'crisi', 'ad', 'humanitarian', 'crisi']"
12875,0,"['thi', 'edc', 'accessori', 'fit', 'right', 'pocket']"
12876,1,"['help', 'team', 'bolz', 'celebr', 'campaign', 'kickoff', 'nebraska', 'congression', 'district', '1', 'singl', 'barrel', 'thursday', 'octob', '17', 'cant', 'make', 'want', 'show', 'support', 'donat', 'gracious', 'accept', 'ahead', 'time', 'httpbitlykbkickoff']"
12877,1,"['celebr', 'year', 'ox', 'lunar', 'new', 'year', 'celebr', 'stick', 'around', 'rockin', 'good', 'time', 'roll', 'stone', 'tribut', 'brought', 'stoneleigh', 'check', 'ou', 'complet', 'lineup', 'event', 'thi', 'week', 'httpswwwlegacyfoodhallcomeventstimerangecategori']"
12878,1,"['last', 'time', 'john', 'bolton', 'wa', 'white', 'hous', 'got', 'stuck', 'war', 'base', 'lie', 'still', 'fight', 'nearli', 'two', 'decad', 'later', 'cant', 'make', 'mistak', 'help', 'take', 'messag', 'nation', 'secur', 'democrat', 'debat', 'chip', '1', 'right']"
12879,0,"['get', 'hello', 'fresh', '’', 'black', 'friday', 'sale', 'delici', 'healthi', 'meal', 'deliv', 'diet', 'friendli', 'menu', 'organ', 'ingredi', '30minut', 'recipes…']"
12880,0,"['brushbox', '1year', 'suppli', 'brushboxcom', 'newest', 'eco', 'product', '⠀', '⠀', 'uniqu', 'zerowast', 'toothpast', 'tab', 'could', 'deliv']"
12881,0,"['last', 'chanc', 'enter', 'nov', '18th']"
12882,0,"['uniqu', 'stackabl', 'design', 'tradit', 'imperi', 'tea', 'set', 'make', 'easi', 'storag', 'unbeliev', 'delight', 'appear', 'weight', 'textur', 'comfort', 'overal', 'aesthet', 'believ', 'enhanc', 'tast', 'tea', 'make', 'amaz', 'gift', 'anyon', 'buy', '→', 'httpspoloroidcoproductstraditionalceramicteaset']"
12883,0,"['churriou', 'imperi', 'stout', 'get', 'acquaint', 'pastryinspir', 'chocol', 'churrios', 'dulc', 'de', 'lech', 'cacao', 'nib', 'cinnamon', 'craft', 'thi', 'collabor', 'horu', 'age', 'ale', 'creat', 'decad', 'roasti', 'imperi', 'stout', 'wait', 'tast', 'get', 'nextday', 'deliveri', '10', 'first', 'purchas', 'today']"
12884,1,"['martha', 'mcsalli', 'ha', 'tarnish', 'strong', 'power', 'leadership', 'came', 'befor', 'peopl', 'like', 'john', 'mccain', 'barri', 'goldwat', 'work', 'tirelessli', 'arizonan', 'martha', 'mcsalli', 'ha', 'onli', 'work', 'donald', 'trump']"
12885,1,['agre']
12886,1,"['nearli', '6', 'million', 'household', 'reli', 'thi', 'program', 'heat', 'home', 'cut', 'thi', 'fund', 'direct', 'attack', 'fixedincom', 'especi', 'elderli', 'disabl']"
12887,1,"['im', 'fight', 'keep', 'trumpcar', 'dismantl', 'medicaid', 'click', 'like', 'stay', 'post']"
12888,0,"['best', 'gift', 'artist', 'right', 'art', 'set', 'pen', 'marker']"
12889,1,"['join', 'us', 'organ', 'ralli', 'granburi', 'meet', 'fellow', 'support', 'area', 'hear', 'special', 'updat', 'campaign', 'leav', 'specif', 'next', 'step', 'everi', 'person', 'get', 'work', 'elect', 'beto']"
12890,1,"['peopl', 'faith', 'call', 'upon', 'welcom', 'stranger', 'love', 'neighbor', 'support', 'thi', 'holi', 'work', 'welcom', 'today', 'gift', 'help', 'us', 'provid', 'intens', 'support', 'newli', 'arriv', 'refuge', 'reunit', 'migrant', 'children', 'famili', 'empow', 'new', 'american', 'becom', 'success', 'contribut', 'member', 'commun']"
12891,1,"['happi', 'report', 'ha', 'hope', 'slate', 'mention', 'good', 'morn', 'america', 'thi', 'wednesday', 'gift', 'good', 'piec', 'sapanadream', 'one', 'key', 'partner', 'featur', 'show', 'thank', 'thi', 'opportun', 'theyr', 'artisan', 'lux', 'retail', 'base', 'houston', 'support', 'maker', 'india', 'nepal', 'also', 'work', 'plan', 'sapana', 'survivor', 'graduat', 'nepal', 'creat', 'gift', 'bag', 'sapanadreams…']"
12892,1,"['peter', 'guzman', 'nevada', 'latin', 'chamber', 'commerc', 'oppos', 'question', '3', 'becaus', 'state', 'deregul', 'electr', 'rate', 'soar', 'higher', 'electr', 'rate', 'especi', 'hurt', 'least', 'afford', 'includ', 'small', 'busi', 'peopl', 'low', 'fix', 'incom']"
12893,0,"['learn', 'uniti', '’', 'productionreadi', 'tool', 'support', 'everi', 'stage', 'develop', 'concept', 'releas', 'beyond']"
12894,1,"['onli', 'day', 'left', 'big', 'end', 'june', 'fundrais', 'deadlin', 'donat', '30', 'help', 'us', 'reach', 'goal', 'httpssecureactbluecomdonateendofjunesk']"
12895,1,"['salut', 'sen', 'elizabeth', 'warren', 'run', 'tireless', 'valuesdriven', 'campaign', 'stood', 'big', 'pharma', 'throughout', 'career', 'vital', 'alli', 'congress', 'sign', 'give', 'sen', 'warren', 'thank', 'bitlythankyouwarren']"
12896,1,"['new', 'era', 'virtual', 'event', 'interact', 'commun', 'come', 'wed', 'love', 'expert', 'input', 'help', 'us', 'shape', 'tevent', 'state', 'virtual', '2021', 'report', 'highlight', 'like', 'modern', 'event', 'creator', 'virtual', 'landscap', 'share', 'thought', 'us', 'well', 'give', 'prioriti', 'access', 'upon', 'releas', '50', 'first', 'month', 'look', 'forward', 'hear']"
12897,1,"['excit', 'popular', 'annual', 'event', 'back', 'lineup', 'incred', '’', 'want', 'miss', 'live', 'stream', 'commun', '’', 'talent', 'creativ', 'artist', 'like', 'kao', 'kalia', 'yang', 'jack', 'lam', 'rsvp', '2020', 'starri', 'nite', 'festiv', 'event', 'get', 'inform']"
12898,0,"['convent', 'coffe', 'among', 'heavili', 'chemic', 'treat', 'food', 'world', '’', 'steep', 'synthet', 'fertil', 'pesticid', 'herbicid', 'fungicid', 'insecticid', 'coffe', 'grow', 'best', 'shade', '’', 'easi', 'massgrow', 'coffe', 'dens', 'lush', 'forest', 'convent', 'coffe', 'grower', 'plow', 'flatten', 'giant', 'field', 'grow', 'chemicallyload', 'crops…']"
12899,1,"['explor', 'canadian', 'countrysid', 'train', 'get', 'great', 'deal', 'explor', 'top', 'search']"
12900,0,"['know', '’', 'imposs', 'pick', 'one']"
12901,0,"['start', 'free', 'trial', 'karl', 'club', 'save', 'even', 'cyber', 'week', 'sale']"
12902,0,"['free', 'special', 'environ', 'folder', 'record', 'write', 'scienc', 'notebook', 'review', 'cnr', 'better', 'understand', 'big', 'contemporari', 'environment', 'issu', 'report', 'analyz', 'interview', 'scientif', 'commun', 'goe', 'bedsid', 'planet', 'sign', 'receiv', 'thi', 'special', 'file', 'free']"
12903,0,"['put', 'food', 'tabl', 'thi', 'holiday', 'season']"
12904,1,"['novemb', '9th', 'port', 'oakland', 'vote', 'groundbreak', 'job', 'polici', 'reviv', 'oakland', 'coalit', 'fought', 'hard', 'thi', 'take', 'back', 'citi', 'commun', 'democraci', 'polici', 'polici', 'local', 'level', 'agreement', 'includ', 'live', 'wage', 'local', 'hire', 'limit', 'temp', 'equal', 'protect', 'subcontract', 'worker', 'one', 'strongest', 'ban', 'box', 'polici', 'countri']"
12905,1,"['new', 'lab', 'mous', 'reliabl', 'predict', 'whether', 'human', 'patient', 'experi', 'cytokin', 'storm', 'respons', 'immunotherapi']"
12906,1,"['trump', 'latest', 'plan', 'attack', 'us', 'gag', 'rule', 'make', 'emerg', 'gift', 'help', 'mobil', 'grassroot', 'activist', 'protect', 'access', 'care', 'keep', 'trump', 'bodi']"
12907,1,"['know', 'tsa', 'secret', 'surveil', 'program', 'bad', 'idea', 'need', 'know', 'work', 'whi', 'go', 'demand', 'inform', 'govern']"
12908,0,"['ultrathin', 'supersmart', 'treadmil', 'fit', 'anywher', 'schedul', 'walk', 'friend', 'famili', 'live', 'video', 'workout', 'wwwtreadlyco']"
12909,0,"['coffe', 'van', 'chat', 'giveaway', 'skill', 'board', 'win', 'skill', 'board', 'worth', '158']"
12910,1,"['women', 'lead', 'way', 'posit', 'chang', 'vote', 'lindsey', 'william', 'state', 'rep', 'tuesday', 'better', 'pa']"
12911,0,"['simpl', 'stress', 'free', 'activ', 'creativ', 'mind', 'ever', 'tri', 'paint', 'number']"
12912,1,"['run', 'need', 'help', 'win', 'httpssecureanedotcomelecthilaryramforthe6don']"
12913,1,"['one', 'three', 'girl', 'kenya', 'experi', 'sexual', 'violenc', 'shockingli', '90', 'dont', 'receiv', 'ani', 'medic', 'emot', 'legal', 'support', 'happen', 'help', 'make', 'sure']"
12914,1,"['enter', 'win', 'onceinalifetim', 'trip', 'south', 'africa', 'join', 'vetpaw', 'team', 'amaz', 'safari', 'conserv', 'adventur', 'link', 'bio', 'thi', '5', 'night', 'trip', 'guest', 'south', 'africa', 'unforgett', 'adventur', 'grab', 'youll', 'get', 'close', 'person', 'africa', 'beauti', 'critic', 'endang', 'wildlif', 'speci', 'part', 'experi', 'youll', 'work', 'close', 'veteran', 'ground', 'understand', 'challeng', 'wildlif', 'face', 'daili', 'well', 'teach', 'local', 'flora', 'fauna', 'come', 'understand', 'reallif', 'challeng', 'face', 'wildlif', 'conserv', 'today', 'everi', '25', 'spent', 'get', 'entri', 'donat', '100', 'get', '4', 'entri', 'win', 'regrann']"
12915,0,"['espadril', 'r', 'recycl', 'materi', 'ultra', 'comfort', 'washabl', 'recycl', 'machin', 'free', 'deliveri', '72h', 'free', 'return', 'made', 'spain']"
12916,1,"['come', 'shampoo', 'condition', 'rais', 'bar', 'shampoo', 'condition', 'bar', 'help', 'reduc', 'million', 'shampoo', 'bottl', 'contribut', 'environment', 'wast', 'plasticfre', 'ship', 'natur', 'ingredi', 'good', 'hair', 'good', 'planet', 'perfect', 'hair', 'type']"
12917,1,"['ari', 'us', 'armi', 'veteran', 'experi', 'combat', 'racism', 'vietnam', 'left', 'feel', 'angri', 'stress', 'return', 'home', 'war', 'felt', 'unprepar', 'deal', 'hi', 'feel', 'work', 'psychiatrist', 'connect', 'veteran', 'help', 'ari', 'manag', 'hi', 'stress', 'take', 'charg', 'hi', 'life', 'hear', 'hi', 'stori', 'httpswwwmaketheconnectionnetstories595']"
12918,0,"['capeebara', 'cool', 'durabl', 'daili', 'life']"
12919,1,"['year', 'campaign', 'thi', 'race', 'dead', 'heat', 'need', 'help', 'get', 'past', 'finish', 'line', 'hit', 'button', 'chip', '5', 'campaign', 'befor', 'primari', 'day']"
12920,0,"['top', 'brow', 'product', '2020']"
12921,0,"['order', 'german', 'bread', 'onlin', 'free', 'ship', 'new', 'custom', '15', 'miss', 'real', 'bread', 'parbak', 'bread', 'turn', 'crunchyfresh', 'oven', 'within', 'minut']"
12922,1,"['25000', 'signatur', 'need', 'stop', 'trump', 'gut', 'endang', 'speci', 'act', 'trump', 'administr', 'announc', 'new', 'rule', 'complet', 'gut', 'endang', 'speci', 'act', 'speci', 'increasingli', 'threat', 'due', 'climat', 'chang', 'strengthen', 'endang', 'speci', 'act', 'weaken', 'grassroot', 'support', 'desper', 'need', 'stop', 'trump', 'ugli', 'attack', 'sign']"
12923,0,"['fishnet', 'tight', 'ankl', 'sock', 'calzedoniacom', 'discov', 'new', 'autumnwint', 'legwear', 'collect']"
12924,0,"['“', 'soon', 'put', '‘', 'blackown', 'busi', '’', 'sign', 'window', 'outsid', 'busi', 'explod', 'wa', 'bless', 'becaus', 'one', 'realli', 'knew', 'much', 'us', 'busi', 'ha', 'consist', 'amaz', '”', '–', 'olivia', 'ridgel', 'c', 'oliv', 'coffe', 'flower', 'bar', 'stlmade', 'watch', 'olivia', '’', 'stori', 'see', '’', 'creat', 'place', 'maplewood', 'feel', 'like', 'space', 'thestlcomworkinfullbloom']"
12925,0,"['get', 'latest', 'smartphon', 'amazon', 'great', 'indian', 'festiv', 'sale', 'end', '13th', 'novemb']"
12926,0,"['power', 'green', 'inspiredhealthcouk', 'super', 'green', 'super', 'good', 'nutrit', 'powerhous', 'pack', 'punch']"
12927,0,"['list', 'dc', 'wonder', 'row', 'home', 'welcom', 'thi', 'complet', 'renov', 'profession', 'design', 'row', 'home', 'h', 'street', 'corridor', '…']"
12928,1,"['outofst', 'oil', 'compani', 'famili', 'pollut', 'clear', 'air', 'choic', 'clear', 'vote', 'ye', '1631', 'novemb', '6']"
12929,1,"['elizabeth', 'warren', 'know', 'thing', 'two', 'fight', 'work', 'famili', 'im', 'honor', 'count', 'support', 'count', 'take', 'dime', 'corpor', 'pac', 'money', 'im', 'reli', 'grassroot', 'armi', 'chip', '3', 'today', 'help', 'flip', 'thi', 'seat', 'take', 'back', 'hous', 'gtgt', 'bitlywarrenforliuba']"
12930,0,"['sinist', 'deal', 'devil', 'come', 'due', 'blackwood', 'new', 'chapter', 'elder', 'scroll', 'onlin', 'arriv', 'june', '2021']"
12931,1,"['antichoic', 'extremist', 'brett', 'kavanaugh', 'ha', 'place', 'teach', 'next', 'gener', 'lawyer', 'constitut', 'demand', 'georg', 'mason', 'univers', 'fire', 'kavanagh']"
12932,0,"['come', 'noth', 'els', 'need', 'said']"
12933,0,"['’', 'care', 'sea', 'get', 'rough', 'take', 'ocean', 'ask', 'marri', 'propos', 'cliff', 'hous', '…']"
12934,0,"['cannabi', 'industri', 'grow', 'faster', 'ani', 'nation', 'program', 'prepar', 'expand', 'job', 'market', 'click', 'inform', 'special', 'studi', 'program']"
12935,1,"['popul', 'institut', 'today', 'releas', 'sixth', 'annual', 'report', 'card', 'reproduct', 'health', 'right', 'us', 'result', 'alarm', 'show', 'declin', 'overal', 'reproduct', 'health', 'right', 'grow', 'dispar', 'state', 'first', 'year', 'trump', 'polici', '2017', 'overal', 'us', 'grade', 'fell', '18', 'state', 'receiv', 'fail', 'grade', 'state', 'make', 'grade', 'check', '2017', 'rhreportcard', 'find', 'httpswwwpopulationinstituteorgreportcard']"
12936,1,"['hope', 'tune', 'heard', 'messag', 'plan', 'creat', 'justic', 'opportun', 'american', 'cant', 'wait', 'keep', 'spread', 'messag', 'right', 'wont', 'debat', 'stage', 'decemb', 'without', 'help', 'count', 'chip', 'help', 'get', 'decemb', 'debat', 'stage', 'dont', 'need', 'chip', 'dollar', 'whatev', 'keep', 'voic', 'race']"
12937,1,"['fight', 'matter']"
12938,1,"['dont', 'vote', 'baltimor', 'prioriti', 'ignor', 'hear', 'pari', 'bienert', 'talk', 'import', 'vote', 'way', 'ballot']"
12939,1,"['poll', 'equal', 'power', 'make', 'voic', 'heard', 'novemb', '6th']"
12940,0,"['less', 'oop', 'awesom', 'fix', 'pdf', 'fast', 'acrobat']"
12941,1,"['nevada', 'know', 'consequ', 'dont', 'vote', 'find', 'poll', 'locat']"
12942,0,"['invest', 'gatsbi', '’', 'open', 'seri', 'round', 'public', 'opportun', 'becom', 'part', 'owner', 'gatsbi', 'option', 'market', 'grow', 'right', 'investor', 'use', 'gatsbi', 'leverag', 'power', 'invest', 'vehicl', 'digest', 'respons', 'way', 'gatsbi', 'provid', 'commiss', 'free', 'option', 'trade', 'tailor', 'new', 'gener', 'investor', 'simpl', 'social', 'free', 'learn', 'futur', 'option', 'trade', 'invest', 'gatsbi', 'today…']"
12943,0,"['hey', 'reward', 'member', 'sign', 'sign', 'shop', '50', 'purchas', 'extra', '60', 'sale', 'style', 'befor', 'anyon', 'els']"
12944,0,"['nucalm', 'reliabl', 'drugfre', 'technolog', 'allow', 'fall', 'asleep', 'faster', 'receiv', 'uninterrupt', 'qualiti', 'sleep']"
12945,1,"['new', 'tv', 'ad', 'love', 'note', 'air', 'energi', 'across', 'mi11', 'nomin', 'progress', 'champion', 'build', 'quickli', 'campaign', 'focus', 'pass', 'medicar', 'get', 'money', 'polit', 'fight', 'back', 'trump', 'reckless', 'immigr', 'polici', 'voter', 'hear', 'messag', 'support', 'us', 'whi', 'need', 'help', 'need', '432', 'donor', 'chip', 'befor', 'midnight', 'keep', 'thi', 'ad', 'air', 'join', 'us']"
12946,0,"['book', 'arent', 'finish', 'kid', 'imagin', 'happen', 'next']"
12947,1,"['know', 'american', 'think', 'global', 'warm', 'subscrib', 'email', 'list', 'latest']"
12948,0,"['black', 'friday', 'sale', 'get', '30', 'everyth', 'use', 'code', 'gogogo', 'result', 'money', 'back…']"
12949,1,"['north', 'american', 'free', 'trade', 'agreement', 'nafta', '20', 'could', 'increas', 'pollut', 'threaten', 'commun', 'check', 'facebook', 'live', 'thi', 'past', 'week', 'get', 'speed', 'issu']"
12950,0,"['rearrang', 'life', 'chang', 'shop', 'clea', 'joanna', 'exclus', 'collect', 'favorit', 'product', 'seen', 'get', 'organ', 'home', 'edit', 'stream', 'onli', 'netflix']"
12951,1,"['church', 'arlington', 'texa', 'come', 'part', 'famili', 'care', 'peopl']"
12952,0,"['’', 'unse', 'haunt', 'photograph']"
12953,0,"['jeopardi', 'nation', 'colleg', 'championship', 'allnew', 'competit', 'featur', '15', 'colleg', 'across', 'countri', 'take', 'jeopardi', 'colleg', 'test', 'httpswwwjeopardycom', 'nationalcollegechampionship']"
12954,0,"['dramat', 'season', 'bachelor', 'premier', 'tonight', '87c', 'abc']"
12955,0,"['save', 'time', 'money', 'umgc', 'offer', '100', 'onlin', 'cours', 'nocost', 'digit', 'resourc', 'gregmat']"
12956,0,"['play', 'beach', 'still', 'toddler', '’', 'favourit', 'holiday', 'activ']"
12957,1,"['updat', 'danger', 'effort', 'overrid', 'stay', 'home', 'order', 'hous', 'democrat', 'propos', 'amend', 'would', 'least', 'protect', 'worker', 'would', 'forc', 'back', 'work', 'speaker', 'turzai', 'rule', 'order', 'worker', 'right', 'consid', 'order', 'protect', 'worker', 'protect', 'stayathom', 'effort', 'flattenthecurv', 'write', 'legisl', 'httpsbitlylivesnotmoney', 'call', 'use', 'thi', 'tollfre', 'number', '8337305882']"
12958,1,"['iowa', 'worker', 'deserv', 'livabl', 'wage', 'respect', 'sign', 'agre']"
12959,0,"['180000', 'pledg', '3900', 'backer', 'thi', 'bike', 'reflector', 'final', 'hour', 'kickstart', 'dont', 'miss', 'pledg']"
12960,0,"['dr', 'brite', 'natur', 'drbritecom']"
12961,0,"['time', 'put', 'money', 'valu', 'ad']"
12962,1,"['whi', 'dont', 'peopl', 'know', 'thi', 'north', 'carolina', 'resid', 'rush', 'get', 'medicar', 'supplement', 'insur', 'httpbitly32hzejx']"
12963,0,"['earli', 'bird', 'sale', 'pay', 'less', 'buy', 'befor', 'friday']"
12964,0,"['easiest', 'way', 'iron', 'tone', 'sculpt', 'bodi', 'thi', 'fda', 'clear', 'clinic', 'test', 'devic', 'easi', 'use', 'give', 'notic', 'result', 'onli', '14', 'day']"
12965,0,"['love', 'thi', 'color', 'dont', 'blame']"
12966,0,"['meet', 'look', 'glass', 'portrait', 'holograph', 'display', 'advanc', '’', 'simpl']"
12967,0,"['best', 'christma', 'toy', 'superhero', 'figur', 'fall', 'stand', 'automat', 'get', 'befor', 'theyr', 'gone', 'still', '60', 'dure', 'sale', 'order', 'toysrurscomsuperheroscoot']"
12968,0,"['pocketalk', 'classic', 'vip', 'limit', 'time', 'offer', 'includ', 'twoyear', 'unlimit', 'intern', 'data', 'plan', '99', 'onli', 'suppli', 'last']"
